sec,name,line,banner,stmt_preview
50,product_basis_from_elem_is_setprod,273579,helper for §50: an element of product_basis_from is a setprod U V,"Theorem product_basis_from_elem_is_setprod : forall Bx By W:set, W :e product_basis_from Bx By -> exists U V:set, U :e Bx /\ V :e By /\ W = setprod U V. let Bx By W. assume HW: W :e product_basis_from Bx By. apply (famunionE_impred Bx (fun "
50,open_cover_of_remove_empty_members,284211,helper for §50: remove empty members from an open cover,"Theorem open_cover_of_remove_empty_members : forall X Tx Cut:set, open_cover_of X Tx Cut -> open_cover_of X Tx {U :e Cut | U <> Empty} /\ refines_cover {U :e Cut | U <> Empty} Cut. let X Tx Cut. assume HCutCover: open_cover_of X Tx Cut. set"
50,rectangle_set_open_in_product_topology,284267,helper for §50: basic rectangles are open in the product topology,"Theorem rectangle_set_open_in_product_topology : forall X Tx Y Ty U V:set, topology_on X Tx -> topology_on Y Ty -> U :e Tx -> V :e Ty -> rectangle_set U V :e product_topology X Tx Y Ty. let X Tx Y Ty U V. assume HTx: topology_on X Tx. assum"
50,euclidean_topology_is_topology,284289,helper: euclidean_topology is a topology,"Theorem euclidean_topology_is_topology : forall n:set, topology_on (euclidean_space n) (euclidean_topology n). let n. set Xi := const_space_family n R R_standard_topology. claim HcompTop: forall i:set, i :e n -> topology_on (space_family_se"
50,rectangle_set_in_product_basis_from,284309,helper: rectangle_set U V is a member of product_basis_from Bx By,"Theorem rectangle_set_in_product_basis_from : forall Bx By U V:set, U :e Bx -> V :e By -> rectangle_set U V :e product_basis_from Bx By. let Bx By U V. assume HU: U :e Bx. assume HV: V :e By. set FamU := (fun U0:set => {setprod U0 V0|V0 :e "
50,product_basis_from_Subq_product_topology,284327,"LATEX VERSION: If Bx⊂Tx and By⊂Ty then every U×V with U∈Bx,V∈By is open in the product topology.","Theorem product_basis_from_Subq_product_topology : forall X Tx Y Ty Bx By:set, topology_on X Tx -> topology_on Y Ty -> Bx c= Tx -> By c= Ty -> product_basis_from Bx By c= product_topology X Tx Y Ty. let X Tx Y Ty Bx By. assume HTx: topology"
50,product_basis_from_elem_is_rectangle_set,284365,LATEX VERSION: Any element of `product_basis_from Bx By` is a rectangle `U×V` with `U∈Bx` and `V∈By`.,"Theorem product_basis_from_elem_is_rectangle_set : forall Bx By W:set, W :e product_basis_from Bx By -> exists U V:set, ((U :e Bx /\ V :e By) /\ W = rectangle_set U V). let Bx By W. assume HW: W :e product_basis_from Bx By. exact (product_b"
50,strip_cut_Box_open_in_Tx,285659,helper for §50: Box is open in the product topology,"Theorem strip_cut_Box_open_in_Tx : forall n X Cutne p:set, n :e omega -> X = setprod (euclidean_space n) R -> p :e X -> (exists U:set, U :e Cutne /\ p :e U /\ exists U0 V0:set, U0 :e euclidean_topology n /\ V0 :e rational_open_intervals_bas"
50,strip_cut_cube_strip_rectangle_open_in_product_topology,286759,helper for §50: the cube-strip rectangle factor is open in the product topology,"Theorem strip_cut_cube_strip_rectangle_open_in_product_topology : forall n idx:set, n :e omega -> idx :e strip_cut_IK_cube_strip_index n -> rectangle_set (strip_cut_IK_cube_U_of_index n (proj0 idx)) (proj1 idx) :e product_topology (euclidea"
50,strip_cut_Box_cube_strip_open_in_product_topology_of_exists,286907,"helper for §50: cube-strip indexed box is open, provided a witness exists for the Eps choice","Theorem strip_cut_Box_cube_strip_open_in_product_topology_of_exists : forall n X Cutne idx:set, n :e omega -> idx :e strip_cut_IK_cube_strip_index n -> (exists U:set, U :e Cutne /\ rectangle_set (strip_cut_IK_cube_U_of_index n (proj0 idx)) "
50,strip_cut_exists_rect_in_Cutne_at_point,287189,helper for §50: build a rectangle form Cutne member containing a given point,"Theorem strip_cut_exists_rect_in_Cutne_at_point : forall n X Tx RectQ StripFam Cut Cutne p:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -> Str"
50,strip_cut_point_in_Box_Ucube_of_strip_cut_data,287362,helper for §50: point membership in Box_Ucube under the strip cut hypotheses,"Theorem strip_cut_point_in_Box_Ucube_of_strip_cut_data : forall n X Tx RectQ StripFam Cut Cutne p:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology"
50,strip_cut_Box_Ucube_open_in_Tx_of_strip_cut_data,287404,helper for §50: Box_Ucube openness under the strip cut hypotheses,"Theorem strip_cut_Box_Ucube_open_in_Tx_of_strip_cut_data : forall n X Tx RectQ StripFam Cut Cutne p:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topolo"
50,strip_cut_Box_Ucube_Subq_X_of_strip_cut_data,287462,helper for §50: Box_Ucube is contained in X under the strip cut hypotheses,"Theorem strip_cut_Box_Ucube_Subq_X_of_strip_cut_data : forall n X Tx RectQ StripFam Cut Cutne p:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -"
50,strip_cut_B_Ucube_Subq_Power_X_of_strip_cut_data,287517,helper for §50: the Box_Ucube family is contained in P(X) under the strip cut hypotheses,"Theorem strip_cut_B_Ucube_Subq_Power_X_of_strip_cut_data : forall n X Tx RectQ StripFam Cut Cutne:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology"
50,strip_cut_B_Ucube_covers_X_of_strip_cut_data,287560,helper for §50: the Box_Ucube family covers X under the strip cut hypotheses,"Theorem strip_cut_B_Ucube_covers_X_of_strip_cut_data : forall n X Tx RectQ StripFam Cut Cutne:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -> "
50,strip_cut_B_Ucube_open_cover_of_strip_cut_data,287600,helper for §50: the Box_Ucube family is an open cover of X under the strip cut hypotheses,"Theorem strip_cut_B_Ucube_open_cover_of_strip_cut_data : forall n X Tx RectQ StripFam Cut Cutne:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -"
50,strip_cut_B_Ucube_refines_Cutne_of_strip_cut_data,287670,helper for §50: the Box_Ucube family refines Cutne under the strip cut hypotheses,"Theorem strip_cut_B_Ucube_refines_Cutne_of_strip_cut_data : forall n X Tx RectQ StripFam Cut Cutne:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topolog"
50,strip_cut_disjoint_colored_refinement_stub,290005,LATEX VERSION: Existence of an open refinement of the strip-cut cover admitting a disjoint coloring into n+2 colors.,"Theorem strip_cut_disjoint_colored_refinement_stub : forall n X Tx RectQ StripFam Cut:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -> StripFam"
50,strip_cut_layered_refinement_layers_core_stub,290075,LATEX VERSION: This is the hard geometric-combinatorial core of the cube layering argument.,"Theorem strip_cut_layered_refinement_layers_core_stub : forall n X Tx RectQ StripFam Cut:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -> Strip"
50,strip_cut_layered_refinement_stub,291346,LATEX VERSION: This packages the core layered refinement into a refinement B plus a disjoint-coloring on B.,"Theorem strip_cut_layered_refinement_stub : forall n X Tx RectQ StripFam Cut:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -> StripFam = ({rect"
50,strip_cut_layered_refinement_layers,291598,"LATEX VERSION: This is just the direct layered-refinement core statement, packaged as a named lemma.","Theorem strip_cut_layered_refinement_layers : forall n X Tx RectQ StripFam Cut:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -> StripFam = ({re"
50,strip_cut_layered_refinement_order,291650,LATEX VERSION: Extract an order bound from the layered-refinement core statement.,"Theorem strip_cut_layered_refinement_order : forall n X Tx RectQ StripFam Cut:set, n :e omega -> X = setprod (euclidean_space n) R -> Tx = product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology -> StripFam = ({rec"
50,euclidean_space_product_rational_vertical_rectangle_cover_layered_refinement,291746,helper for §50: layered refinement for rational-vertical rectangle covers in R^n × R,"Theorem euclidean_space_product_rational_vertical_rectangle_cover_layered_refinement : forall n RectQ:set, n :e omega -> RectQ c= product_basis_from (euclidean_topology n) rational_open_intervals_basis -> open_cover_of (setprod (euclidean_s"
50,euclidean_space_product_rational_vertical_rectangle_cover_refinement_order,292381,LATEX VERSION: Extract an order bound from the layered refinement by disjoint layers.,"Theorem euclidean_space_product_rational_vertical_rectangle_cover_refinement_order : forall n RectQ:set, n :e omega -> RectQ c= product_basis_from (euclidean_topology n) rational_open_intervals_basis -> open_cover_of (setprod (euclidean_spa"
50,euclidean_space_product_interval_vertical_rectangle_cover_layered_refinement,292445,helper for §50: layered refinement for interval-vertical rectangle covers in R^n × R,"Theorem euclidean_space_product_interval_vertical_rectangle_cover_layered_refinement : forall n RectB:set, n :e omega -> RectB c= product_basis_from (euclidean_topology n) R_standard_basis -> open_cover_of (setprod (euclidean_space n) R) (p"
50,euclidean_space_product_rectangle_cover_layered_refinement,292691,Reduce to the rational-vertical rectangle layering lemma.,"Theorem euclidean_space_product_rectangle_cover_layered_refinement : forall n RectA:set, n :e omega -> RectA c= product_subbasis (euclidean_space n) (euclidean_topology n) R R_standard_topology -> open_cover_of (setprod (euclidean_space n) "
50,euclidean_space_product_rectangle_cover_refinement_order,292893,helper for §50: extract an order-bounded refinement from the layered refinement in R^n × R,"Theorem euclidean_space_product_rectangle_cover_refinement_order : forall n RectA:set, n :e omega -> RectA c= product_subbasis (euclidean_space n) (euclidean_topology n) R R_standard_topology -> open_cover_of (setprod (euclidean_space n) R)"
50,euclidean_space_product_with_R_cover_refinement,292956,helper for §50: extract an order-bounded refinement from the layered refinement in R^n × R,"Theorem euclidean_space_product_with_R_cover_refinement : forall n A:set, n :e omega -> open_cover_of (setprod (euclidean_space n) R) (product_topology (euclidean_space n) (euclidean_topology n) R R_standard_topology) A -> exists B:set, ope"
50,euclidean_space_covering_dimension_le,293540,TODO: continue from HexPred by rewriting N as ordsucc N0 and proving the inductive step.,"Theorem euclidean_space_covering_dimension_le : forall N:set, N :e omega -> covering_dimension (euclidean_space N) (euclidean_topology N) N. let N. assume HN: N :e omega. apply (xm (N = Empty)). - assume HN0: N = Empty. rewrite HN0 at 1. re"
50,compact_manifold_dimension_le_refinement_from_finite_atlas_stub,293589,"LATEX VERSION: Given a finite atlas by Euclidean charts, build an order ≤ m+1 refinement of a finite open cover.","Theorem compact_manifold_dimension_le_refinement_from_finite_atlas_stub : forall X Tx m A0 Atlas:set, m_manifold X Tx m -> compact_space X Tx -> finite A0 -> open_cover_of X Tx A0 -> finite Atlas -> (forall U:set, U :e Atlas -> U :e Tx) -> "
50,compact_manifold_dimension_le_refinement_finite_stub,293609,"LATEX VERSION: Given a finite atlas by Euclidean charts, build an order ≤ m+1 refinement of a finite open cover.","Theorem compact_manifold_dimension_le_refinement_finite_stub : forall X Tx m A0:set, m_manifold X Tx m -> compact_space X Tx -> finite A0 -> open_cover_of X Tx A0 -> exists B:set, open_cover_of X Tx B /\ refines_cover B A0 /\ collection_has"
50,compact_manifold_dimension_le_refinement,293919,Remaining refinement/gluing step: delegated to a dedicated stub.,"Theorem compact_manifold_dimension_le_refinement : forall X Tx m A:set, m_manifold X Tx m -> compact_space X Tx -> open_cover_of X Tx A -> exists B:set, open_cover_of X Tx B /\ refines_cover B A /\ collection_has_order_at_most_m_plus_one X "
50,compact_manifold_dimension_le,294006,Reduce the cover to a finite subcover using compactness,"Theorem compact_manifold_dimension_le : forall X Tx m:set, m_manifold X Tx m -> compact_space X Tx -> covering_dimension X Tx m. let X Tx m. assume Hman: m_manifold X Tx m. assume Hcomp: compact_space X Tx. prove covering_dimension X Tx m. "
50,collection_has_order_at_most_m_plus_one_restrict_to_subspace,294427,"LATEX VERSION: If a collection has order at most n+1 in X, then the restricted collection {U∩Y} has order at most n+1 in the subspace Y.","Theorem collection_has_order_at_most_m_plus_one_restrict_to_subspace : forall X Y Fam n:set, n :e omega -> Y c= X -> collection_has_order_at_most_m_plus_one X Fam n -> collection_has_order_at_most_m_plus_one Y (restrict_family_to_subspace F"
50,covering_dimension_homeomorphism_right,294526,LATEX VERSION: If X and Y are homeomorphic then dim(Y) ≤ n whenever dim(X) ≤ n.,"Theorem covering_dimension_homeomorphism_right : forall X Tx Y Ty f n:set, homeomorphism X Tx Y Ty f -> covering_dimension X Tx n -> covering_dimension Y Ty n. let X Tx Y Ty f n. assume Hhom: homeomorphism X Tx Y Ty f. assume HdimX: coverin"
50,dimension_closed_subspace_le,294825,"LATEX VERSION: If Y is closed in X and dim(X) ≤ n, then dim(Y) ≤ n in the subspace topology.","Theorem dimension_closed_subspace_le : forall X Tx Y n:set, covering_dimension X Tx n -> closed_in X Tx Y -> covering_dimension Y (subspace_topology X Tx Y) n. let X Tx Y n. assume HdimX: covering_dimension X Tx n. assume HYcl: closed_in X "
50,dimension_union_closed_max,295110,STATUS: proved.,"Theorem dimension_union_closed_max : forall X Tx Y Z n:set, topology_on X Tx -> Y c= X -> Z c= X -> closed_in X Tx Y -> closed_in X Tx Z -> covering_dimension Y (subspace_topology X Tx Y) n -> covering_dimension Z (subspace_topology X Tx Z)"
50,dimension_finite_union_closed_max,295936,NOTE: Major theorem; keep it as an admitted theorem for now (no new axioms).,"Theorem dimension_finite_union_closed_max : forall X Tx Fam n:set, topology_on X Tx -> n :e omega -> finite Fam -> (forall Y:set, Y :e Fam -> Y c= X /\ closed_in X Tx Y /\ covering_dimension Y (subspace_topology X Tx Y) n) -> covering_dimen"
50,compact_1_manifold_dimension_1,296069,LATEX VERSION: Every compact 1-manifold X has topological dimension 1.,"Theorem compact_1_manifold_dimension_1 : forall X Tx:set, compact_space X Tx -> m_manifold X Tx (Sing Empty) -> covering_dimension X Tx (Sing Empty). let X Tx. assume Hcomp: compact_space X Tx. assume Hman: m_manifold X Tx (Sing Empty). exa"
50,compact_2_manifold_dimension_le_2,296079,LATEX VERSION: Every compact 2-manifold X has topological dimension at most 2.,"Theorem compact_2_manifold_dimension_le_2 : forall X Tx:set, compact_space X Tx -> m_manifold X Tx two -> covering_dimension X Tx two. let X Tx. assume Hcomp: compact_space X Tx. assume Hman: m_manifold X Tx two. exact (compact_manifold_dim"
50,R_covering_dimension_le_1,296091,LATEX VERSION: ℝ has topological dimension ≤ 1.,Theorem R_covering_dimension_le_1 : covering_dimension R R_standard_topology (Sing Empty). prove covering_dimension R R_standard_topology (Sing Empty). set E1 := euclidean_space (Sing Empty). set T1 := euclidean_topology (Sing Empty). claim
